cuda
tensor(0.3301, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(1.0977, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.7749, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.5379, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.6836, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.3822, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.6596, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.3994, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.5137, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.3524, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.4919, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.3646, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.3016, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.1200, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0244, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0046, device='cuda:0', grad_fn=<HuberLossBackward0>)
Iter 28 ends after 139 steps.
tensor(0.8062, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.7726, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.4723, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.7510, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.4379, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.5757, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.3485, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.5836, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.3798, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.4757, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.3703, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.3406, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.1584, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.1899, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0012, device='cuda:0', grad_fn=<HuberLossBackward0>)
Iter 29 ends after 150 steps.
tensor(0.9863, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.7622, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.3245, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.3915, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.5783, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.4013, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.5294, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.3814, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.5265, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.3936, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.4813, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.3951, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.2791, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0686, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0373, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0043, device='cuda:0', grad_fn=<HuberLossBackward0>)
Iter 30 ends after 77 steps.
tensor(1.0764, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.5086, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.7942, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.4543, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.7401, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.4206, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.5674, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.3597, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.5411, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.3554, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.4551, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.3373, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.1357, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0106, device='cuda:0', grad_fn=<HuberLossBackward0>)
Iter 31 ends after 113 steps.
tensor(0.9486, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.6403, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.6172, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.3506, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.5835, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.3690, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.5579, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.3451, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.5563, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.3727, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.4107, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.2465, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0512, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0021, device='cuda:0', grad_fn=<HuberLossBackward0>)
Iter 32 ends after 107 steps.
tensor(1.2333, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.6732, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.4383, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.7692, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.3438, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.5744, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.3506, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.6154, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.3605, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.5081, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.3924, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.2802, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0777, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0042, device='cuda:0', grad_fn=<HuberLossBackward0>)
Iter 33 ends after 103 steps.
tensor(1.2798, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.6484, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.4158, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.6247, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.3498, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.6222, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.3897, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.5210, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.3638, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.4553, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.3688, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.2161, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0398, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0014, device='cuda:0', grad_fn=<HuberLossBackward0>)
Iter 34 ends after 125 steps.
tensor(1.4128, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(1.3045, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(1.2915, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(1.0394, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(1.1272, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.8077, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.9018, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.6724, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.7039, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.5058, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.3823, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.1647, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0246, device='cuda:0', grad_fn=<HuberLossBackward0>)
Iter 35 ends after 158 steps.
tensor(1.0374, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.4993, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.7738, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.4989, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.4957, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.4143, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.5411, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.3793, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.5043, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.3915, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.3347, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.1243, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0230, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0023, device='cuda:0', grad_fn=<HuberLossBackward0>)
Iter 36 ends after 102 steps.
tensor(0.6948, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.5372, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.6627, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.3635, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.7058, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.4202, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.4714, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.4448, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.4426, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.4486, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.3685, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.2459, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.1135, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0320, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0016, device='cuda:0', grad_fn=<HuberLossBackward0>)
Iter 37 ends after 90 steps.
tensor(0.7102, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.5171, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.4188, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.5603, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.4639, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.3645, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.6181, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.3594, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.5310, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.3950, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.3063, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.1184, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0119, device='cuda:0', grad_fn=<HuberLossBackward0>)
Iter 38 ends after 111 steps.
tensor(0.9752, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.6442, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.4783, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.5781, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.3750, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.6149, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.3970, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.5041, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.3759, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.4244, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.3021, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0903, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0043, device='cuda:0', grad_fn=<HuberLossBackward0>)
Iter 39 ends after 121 steps.
tensor(1.3496, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(1.3321, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(1.3956, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.9871, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(1.0926, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.8726, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.9220, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.6205, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.7048, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.5106, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.3435, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0823, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0047, device='cuda:0', grad_fn=<HuberLossBackward0>)
Iter 40 ends after 98 steps.
tensor(1.2381, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(1.3218, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(1.3319, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(1.0338, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(1.1473, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.7886, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.8660, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.6379, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.6801, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.4817, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.2856, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0618, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0044, device='cuda:0', grad_fn=<HuberLossBackward0>)
Iter 41 ends after 90 steps.
tensor(1.1284, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.7215, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.5487, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.6713, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.4002, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.5695, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.3727, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.5253, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.3765, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.3994, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.2207, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0262, device='cuda:0', grad_fn=<HuberLossBackward0>)
Iter 42 ends after 117 steps.
tensor(1.3783, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(1.2482, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(1.2144, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.9835, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(1.0361, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.7438, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.8105, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.5966, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.6057, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.3739, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0512, device='cuda:0', grad_fn=<HuberLossBackward0>)
Iter 43 ends after 113 steps.
tensor(1.2693, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(1.2264, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(1.2391, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.9258, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(1.0373, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.7759, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.8394, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.5776, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.6161, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.4019, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.1286, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0097, device='cuda:0', grad_fn=<HuberLossBackward0>)
Iter 44 ends after 94 steps.
tensor(1.3858, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(1.2637, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(1.1847, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.9265, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.9146, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.7212, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.7663, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.6031, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.5262, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.3780, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.1451, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0343, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0019, device='cuda:0', grad_fn=<HuberLossBackward0>)
Iter 45 ends after 98 steps.
tensor(1.2354, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.6922, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.4832, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.6697, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.5034, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.5514, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.4283, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.4625, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.4035, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.4156, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.2969, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.2030, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0309, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0254, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0211, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0062, device='cuda:0', grad_fn=<HuberLossBackward0>)
Iter 46 ends after 62 steps.
tensor(0.9461, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(1.4709, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(1.1189, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(1.1574, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.8810, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.9415, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.7118, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.7411, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.5436, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.4595, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.2403, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0456, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0010, device='cuda:0', grad_fn=<HuberLossBackward0>)
Iter 47 ends after 103 steps.
tensor(1.3131, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(1.1390, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(1.1122, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.9109, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.9602, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.7067, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.7546, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.5505, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.4520, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.2113, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0184, device='cuda:0', grad_fn=<HuberLossBackward0>)
Iter 48 ends after 101 steps.
tensor(0.7375, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.6706, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.4423, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.5960, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.3986, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.5355, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.3882, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.4786, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.3909, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.1816, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0232, device='cuda:0', grad_fn=<HuberLossBackward0>)
Iter 49 ends after 94 steps.
tensor(0.8624, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.6963, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.5254, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.5871, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.4531, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.5110, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.4390, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.4009, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.2368, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0536, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0191, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0017, device='cuda:0', grad_fn=<HuberLossBackward0>)
Iter 50 ends after 94 steps.
tensor(1.1209, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(1.0037, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.8664, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.8940, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.7155, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.7131, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.5289, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.4323, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.1939, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0209, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.0024, device='cuda:0', grad_fn=<HuberLossBackward0>)
Iter 51 ends after 127 steps.
tensor(0.7767, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(1.1250, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.9993, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.9576, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.6896, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.7318, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.5178, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.3942, device='cuda:0', grad_fn=<HuberLossBackward0>)
tensor(0.1601, device='cuda:0', grad_fn=<HuberLossBackward0>)
